"system.index","Name","Shape_Area","Shape_Leng","precip","tavg","tmax","tmin",".geo"
"19660604_00000000000000000000","Deary",3414097.91084,9686.26783674,4.6796875,6.578125,10.671875,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660605_00000000000000000000","Deary",3414097.91084,9686.26783674,0.7421875,7.6015625,13.6796875,1.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660606_00000000000000000000","Deary",3414097.91084,9686.26783674,0,11.21875,20.2421875,2.203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660607_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14,24.3515625,3.640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660608_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.1796875,24.7734375,7.6015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660609_00000000000000000000","Deary",3414097.91084,9686.26783674,2.9375,16.046875,22.7734375,9.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660610_00000000000000000000","Deary",3414097.91084,9686.26783674,4.203125,12.4296875,17.109375,7.7578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660611_00000000000000000000","Deary",3414097.91084,9686.26783674,4.9375,11.3125,17.6796875,4.953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660612_00000000000000000000","Deary",3414097.91084,9686.26783674,1.671875,9.609375,15.65625,3.5625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660613_00000000000000000000","Deary",3414097.91084,9686.26783674,0,10.859375,18.0234375,3.703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660614_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.15625,20.2421875,6.078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660615_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.2890625,23.3671875,3.203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660616_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.2890625,26.796875,5.78125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660617_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.109375,28.8828125,9.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660618_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.546875,25.5,7.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660619_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.4375,24.796875,8.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660620_00000000000000000000","Deary",3414097.91084,9686.26783674,2.0703125,14.4609375,21.890625,7.03125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660621_00000000000000000000","Deary",3414097.91084,9686.26783674,0.6484375,11.7265625,19.796875,3.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660622_00000000000000000000","Deary",3414097.91084,9686.26783674,0.7890625,11.5703125,18.4375,4.703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660623_00000000000000000000","Deary",3414097.91084,9686.26783674,0,11.8984375,19.5078125,4.28125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660624_00000000000000000000","Deary",3414097.91084,9686.26783674,4.453125,11.203125,17.953125,4.453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660625_00000000000000000000","Deary",3414097.91084,9686.26783674,0,9.1796875,15.03125,3.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660626_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.4609375,23.671875,3.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660627_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.7890625,27.0234375,6.546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660628_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.59375,26.03125,7.1484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660629_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.671875,24.4921875,6.859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660630_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.1328125,23.0625,3.2109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660701_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.2109375,22.0390625,4.3828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660702_00000000000000000000","Deary",3414097.91084,9686.26783674,3.2109375,13.9609375,20.859375,7.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660703_00000000000000000000","Deary",3414097.91084,9686.26783674,4.3203125,10.2890625,15.7734375,4.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660704_00000000000000000000","Deary",3414097.91084,9686.26783674,2.078125,10.7890625,17.2734375,4.3203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660705_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.9375,23.046875,4.828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660706_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.5703125,27.65625,7.4921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660707_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.1796875,27.8984375,6.4609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660708_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.7109375,29.0078125,6.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660709_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.0390625,30.203125,7.8671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660710_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.578125,30.0234375,9.140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660711_00000000000000000000","Deary",3414097.91084,9686.26783674,2.1484375,16.8828125,26.453125,7.3203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660712_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.453125,26.5078125,6.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660713_00000000000000000000","Deary",3414097.91084,9686.26783674,2.8671875,17.8828125,27.8125,7.9609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660714_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.3828125,26.7421875,8.0078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660715_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.859375,27.6328125,8.078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660716_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.4296875,29.890625,10.9609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660717_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.59375,27.4765625,7.7109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660718_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.6171875,28.671875,6.578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660719_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.6484375,30.8203125,8.4765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660720_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.53125,26.2578125,6.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660721_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.71875,24.7734375,2.6796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660722_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.6328125,28.65625,4.6015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660723_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.65625,29.203125,6.1171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660724_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.65625,29.7109375,7.6015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660725_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.453125,26.140625,6.7578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660726_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.90625,23.859375,1.9609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660727_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.0234375,26.59375,3.453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660728_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.796875,29.0703125,4.5390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660729_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.109375,30.96875,5.2421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660730_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.34375,32.390625,6.28125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660731_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.8203125,31.7109375,9.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660801_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.2734375,30.203125,6.3515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660802_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.3828125,32.9609375,7.796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660803_00000000000000000000","Deary",3414097.91084,9686.26783674,0,21.2265625,33.5234375,8.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660804_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.8671875,32.046875,9.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660805_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.953125,30.1796875,9.7265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660806_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.75,27.390625,6.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660807_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.2265625,28.9296875,5.5390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660808_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.2890625,30.1015625,8.46875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660809_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.859375,29.1484375,8.5625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660810_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.046875,27.8671875,8.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660811_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.7578125,26.7265625,6.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660812_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.421875,24.1875,2.6484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660813_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.5703125,25.4921875,5.6484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660814_00000000000000000000","Deary",3414097.91084,9686.26783674,1.7109375,15.6015625,24.46875,6.7265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660815_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.1796875,26.328125,6.0390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660816_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.1796875,29.2890625,7.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660817_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.75,29.078125,4.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660818_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.796875,28.5078125,5.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660819_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.6015625,29.296875,5.8984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660820_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.5625,25.3984375,3.71875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660821_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.0390625,24.7734375,3.3203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660822_00000000000000000000","Deary",3414097.91084,9686.26783674,0,16.0390625,28.9375,3.1328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660823_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.5234375,31.328125,5.7109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660824_00000000000000000000","Deary",3414097.91084,9686.26783674,0,21.4375,34.8125,8.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660825_00000000000000000000","Deary",3414097.91084,9686.26783674,0,22.2421875,35.3671875,9.1171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660826_00000000000000000000","Deary",3414097.91084,9686.26783674,2.09375,19.9921875,29.359375,10.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660827_00000000000000000000","Deary",3414097.91084,9686.26783674,3.5234375,16.2109375,22.6796875,9.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660828_00000000000000000000","Deary",3414097.91084,9686.26783674,2.203125,14.140625,21.0390625,7.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660829_00000000000000000000","Deary",3414097.91084,9686.26783674,1.546875,14.0625,20.078125,8.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660830_00000000000000000000","Deary",3414097.91084,9686.26783674,3.5625,11.203125,15.8828125,6.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660831_00000000000000000000","Deary",3414097.91084,9686.26783674,0,10.109375,18.7265625,1.4921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660901_00000000000000000000","Deary",3414097.91084,9686.26783674,0,11.9609375,22.0703125,1.859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660902_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.90625,23.8203125,4.0078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660903_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.609375,25.671875,5.5390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660904_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.28125,28.3515625,6.2109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660905_00000000000000000000","Deary",3414097.91084,9686.26783674,0,19.1171875,30.9765625,7.2734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660906_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.7421875,31.59375,9.890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660907_00000000000000000000","Deary",3414097.91084,9686.26783674,0,18.203125,29.25,7.1484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660908_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.7734375,27.9609375,7.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660909_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.03125,28.1328125,5.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660910_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.0625,28.7421875,5.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660911_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.96875,25.859375,6.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660912_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.7734375,20.5625,4.9765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660913_00000000000000000000","Deary",3414097.91084,9686.26783674,2.7421875,11.2890625,17.5234375,5.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660914_00000000000000000000","Deary",3414097.91084,9686.26783674,2.3125,15.0390625,23.296875,6.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660915_00000000000000000000","Deary",3414097.91084,9686.26783674,1.6484375,14.78125,21.890625,7.65625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660916_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.9765625,20.546875,7.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660917_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.8203125,24.4921875,7.15625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660918_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.0234375,27,7.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660919_00000000000000000000","Deary",3414097.91084,9686.26783674,0.96875,14.890625,22.4765625,7.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660920_00000000000000000000","Deary",3414097.91084,9686.26783674,0,13.90625,22.828125,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660921_00000000000000000000","Deary",3414097.91084,9686.26783674,0,17.1171875,27.296875,6.953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660922_00000000000000000000","Deary",3414097.91084,9686.26783674,0,20.1328125,31.4296875,8.84375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660923_00000000000000000000","Deary",3414097.91084,9686.26783674,0,21.1171875,31.9375,10.296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660924_00000000000000000000","Deary",3414097.91084,9686.26783674,0,15.546875,25.3515625,5.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660925_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.7734375,23.2109375,6.3203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660926_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.8515625,19.28125,6.40625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660927_00000000000000000000","Deary",3414097.91084,9686.26783674,0,11.90625,18.78125,5.0390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660928_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.828125,21.421875,4.2421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660929_00000000000000000000","Deary",3414097.91084,9686.26783674,0,14.6015625,23.8671875,5.328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19660930_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.1328125,23.1484375,1.109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19661001_00000000000000000000","Deary",3414097.91084,9686.26783674,0,11.5390625,21.3984375,1.6796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19661002_00000000000000000000","Deary",3414097.91084,9686.26783674,13.359375,11.6015625,18.7578125,4.4296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19661003_00000000000000000000","Deary",3414097.91084,9686.26783674,0.4921875,5.6796875,12.7109375,-1.359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19661004_00000000000000000000","Deary",3414097.91084,9686.26783674,0,7.640625,15.53125,-0.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19661005_00000000000000000000","Deary",3414097.91084,9686.26783674,0,10.4609375,19.828125,1.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19661006_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.5078125,22.421875,2.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
"19661007_00000000000000000000","Deary",3414097.91084,9686.26783674,0,12.8828125,22.0234375,3.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
